Role,Role Type,Menu,Menu Type,Menu Item Name,Menu Item Route,Menu Item Product,Menu Item Page URL
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Dashboard,workflow/dashboard?objecttype=vendor,ProcuretoPayNet,/procuretopay/content2/workflow/dashboard?objecttype=vendor
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Dashboard Configuration,workflowconfiguration,ProcuretoPayNet,/procuretopaynet/content2/workflow/configuration
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow History,reports/workflowhistory,ProcuretoPayNet,/procuretopaynet/content2/reports/workflowhistory
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Reports,,ProcuretoPayNet,
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Restart,workflow/restart?objecttype=aptemplate,ProcuretoPayNet,/procuretopaynet/content2/workflow/restart?objecttype=aptemplate
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Restart,workflow/restart?objecttype=invoice,ProcuretoPayNet,/procuretopaynet/content2/workflow/restart?objecttype=invoice
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Restart,workflow/restart?objecttype=po,ProcuretoPayNet,/procuretopaynet/content2/workflow/restart?objecttype=po
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Restart,workflow/restart?objecttype=rpo,ProcuretoPayNet,/procuretopaynet/content2/workflow/restart?objecttype=rpo
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Setup,,ProcuretoPayNet,
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,Workflow Setup,reports/workflowsetup,ProcuretoPayNet,/procuretopaynet/content2/reports/workflowsetup
Procure to Pay - International (New),Global,Procure to Pay Net - International A16,Global,YSR,ysrreport,ProcuretoPayNet,/procuretopaynet/content2/ysrreport
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Add AP Template,app.aptemplate.add,ProcuretoPayNet,/procuretopaynet/content/#/app/aptemplate/add
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Add IR,app.ir.new,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/add
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Add Vendor,app.vendor.add,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,AP Aging,app.apanalytics.aging,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,AP Template,,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Audit History,app.reports.audithistory,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Dashboard,app.ir.dashboard,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/dashboard
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Expense Distribution,app.apanalytics.expdistribution,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Import IR,app.ir.import,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/import
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Invoice,,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Invoice Image Export,app.ir.InvImgExport,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/InvImgExport
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Invoice Statistics by Property,app.reports.invoice.property,ProcuretoPayNet,/procuretopaynet/content/#/app/reports/inv/property
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Invoice Statistics by User,app.reports.invoice.user,ProcuretoPayNet,/procuretopaynet/content/#/app/reports/inv/user
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,My Invoices,app.ir.myinvoice,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/myinvoice
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Payee Ledger,app.apanalytics.payeeledger,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Reports,,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Search AP Template,app.aptemplate.search,ProcuretoPayNet,/procuretopaynet/content/#/app/aptemplate/search
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Search IR,app.ir.search,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/search
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Search Vendor,app.billpay.payee,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Transaction Register,app.apanalytics.transactionregister,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Vendor,,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Workflow Analytics,app.reports.workflowanalytics,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Workflow Dashboard,app.workflow.dashboard({objectType:'invoice'}),ProcuretoPayNet,/procuretopaynet/content/#/app/workflow/dashboard?objectType=invoice
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Workflow Dashboard,app.workflow.dashboard({objectType:'vendor'}),ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Workflow History,app.reports.workflowhistory,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,Workflow Reports,,ProcuretoPayNet,
Procure to Pay - IR Only,Global,Procure To Pay-IR Only,Global,YSR Reports,app.ysrreport,ProcuretoPayNet,/procuretopaynet/content/#/app/ysrreport
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Add PO,app.po.new,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Add RPO,app.rpo.new,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Close PO,app.po.close,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Dashboard,app.po.dashboard,ProcuretoPayNet, /procuretopaynet/content/#/app/po/dashboard
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Marketplace,app.marketplace,ProcuretoPayNet,/procuretopaynet/content/#/app/marketplace
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,PO Directory,app.reports.po.podirectory,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Post RPO,app.rpo.post,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Purchase Order,,ProcuretoPayNet, /procuretopaynet/content/#/app/po/dashboard
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Receive PO,app.po.receive,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Recurring PO,,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Reports,,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Search PO,app.po.search,ProcuretoPayNet,procuretopaynet/content/#/app/po/search
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Search RPO,app.rpo.search,ProcuretoPayNet,
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,Workflow Dashboard,app.workflow.dashboard({objectType:'po'}),ProcuretoPayNet,procuretopaynet/content/#/app/workflow/dashboard({objectType:'po'})
Procure to Pay - PO Only,Global,ProcureToPay-PO Only,Global,YSR Reports,app.ysrreport,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Add AP Template,app.aptemplate.add,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Add IR,app.ir.new,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/add
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Add PO,app.po.new,ProcuretoPayNet,/procuretopaynet/content/#/app/po/add
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Add RPO,app.rpo.new,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,AP Aging,app.apanalytics.aging,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,AP Template,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Audit History,app.reports.audithistory,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Billing,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Budget Comparison,app.reports.budgetcomparison,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Close PO,app.po.close,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Dashboard,app.fs.dashboard,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Dashboard,app.ir.dashboard,ProcuretoPayNet,/procuretopaynet/content/#/app/ir/dashboard
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Dashboard,app.po.dashboard,ProcuretoPayNet,/procuretopaynet/content/#/app/po/dashboard
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Expense Distribution,app.apanalytics.expdistribution,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Full Service,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Full Service,app.reports.billingfs,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Full Service Signup,app.fullservicesignup,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Import IR,app.ir.import,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Invoice,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Invoice Image Export,app.ir.InvImgExport,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Invoice Statistics by Property,app.reports.invoice.property,ProcuretoPayNet,/procuretopaynet/content/#/app/reports/invoice/property
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Invoice Statistics by User,app.reports.invoice.user,ProcuretoPayNet,/procuretopaynet/content/#/app/reports/invoice/user
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Marketplace,app.marketplace,ProcuretoPayNet,/procuretopaynet/content/#/app/marketplace
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,My Invoices,app.ir.myinvoice,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Payee Ledger,app.apanalytics.payeeledger,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Payscan,app.reports.billing,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,PayScan Transaction Distribution,app.reports.payscantransdistribution,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,PO,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,PO Directory,app.reports.po.podirectory,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,PO Statistics by Property,app.reports.po.property,ProcuretoPayNet,/procuretopaynet/content/#/app/reports/po/property
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,PO Statistics by User,app.reports.po.user,ProcuretoPayNet,/procuretopaynet/content/#/app/p2p/reports/po/user
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Post RPO,app.rpo.post,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Purchase Order,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Receive PO,app.po.receive,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Recurring PO,,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Reports, ,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Role Contacts,app.reports.rolecontacts,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Search AP Template,app.aptemplate.search,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Search IR,app.ir.search,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Search PO,app.po.search,ProcuretoPayNet,procuretopaynet/content/#/app/po/search
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Search RPO,app.rpo.search,ProcuretoPayNet,/procuretopaynet/content/#/app/rpo/search
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Sync Properties,app.fullservicesync.sync({objectType:'property'}),ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Sync Report,app.reports.fullservicesyncrpt,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Sync Vendors,app.fullservicesync.sync({objectType:'vendor'}),ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,Transaction Register,app.apanalytics.transactionregister,ProcuretoPayNet,
Procure to Pay - Standard,Global,ProcureToPay_VC_YMP_NoAP,Global,VendorCafé,app.vendorcafe,ProcuretoPayNet,/procuretopaynet/content/#/app/vendorcafe
